prod;price;img;tag;link
Placa De Video Galax Geforce Rtx 3060ti GDDR6x 1-click Oc Plus 8GB 256bit - 36ism6md2kcv;2869.9;https://images.kabum.com.br/produtos/fotos/sync_mirakl/419318/Placa-De-Video-Galax-Geforce-Rtx-3060ti-GDDR6x-1-click-Oc-Plus-8GB-256bit-36ism6md2kcv_1681755497_m.jpg;Placa De Video Galax Geforce Rtx 3060ti GDDR6x 1-click Oc Plus 8GB 256bit - 36ism6md2kcv;/produto/419318/placa-de-video-galax-geforce-rtx-3060ti-gddr6x-1-click-oc-plus-8gb-256bit-36ism6md2kcv
Placa de Vídeo Asus NVIDIA GeForce GTX 1650 Dual, 4GB DDR5, 128 Bits - DUAL-GTX1650-4G;1278.9;https://images.kabum.com.br/produtos/fotos/sync_mirakl/328130/Placa-de-V-deo-Asus-NVIDIA-GeForce-GTX-1650-Dual-4GB-DDR5-128-Bits-DUAL-GTX1650-4G_1675177144_m.jpg;Placa de Vídeo Asus NVIDIA GeForce GTX 1650 Dual, 4GB DDR5, 128 Bits - DUAL-GTX1650-4G;/produto/328130/placa-de-video-asus-nvidia-geforce-gtx-1650-dual-4gb-ddr5-128-bits-dual-gtx1650-4g
Placa de Vídeo NVIDIA Quadro K4200, 4GB DDR5, 256 Bits, DVI e DisplayPort - VCQK4200;1443.17;https://images.kabum.com.br/produtos/fotos/sync_mirakl/352514/Placa-de-V-deo-NVIDIA-Quadro-K4200-4GB-DDR5-256-Bits-DVI-e-DisplayPort-VCQK4200_1677170961_m.jpg;Placa de Vídeo NVIDIA Quadro K4200, 4GB DDR5, 256 Bits, DVI e DisplayPort - VCQK4200;/produto/352514/placa-de-video-nvidia-quadro-k4200-4gb-ddr5-256-bits-dvi-e-displayport-vcqk4200
Placa de Vídeo Afox NVIDIA GeForce GT210, 1GB DDR3 - AF210-1024D3L5-V2;179.1;https://images.kabum.com.br/produtos/fotos/sync_mirakl/147389/Placa-de-V-deo-Afox-NVIDIA-GeForce-GT210-1GB-DDR3-AF210-1024D3L5-V2_1683547156_m.jpg;Placa de Vídeo Afox NVIDIA GeForce GT210, 1GB DDR3 - AF210-1024D3L5-V2;/produto/147389/placa-de-video-afox-nvidia-geforce-gt210-1gb-ddr3-af210-1024d3l5-v2
Placa de Vídeo GT740 Pcyes NVIDIA Geforce, 4 GB GDDR5, 128 Bits - PAX740D54GB;649.99;https://images.kabum.com.br/produtos/fotos/405814/placa-de-video-gt740-pcyes-nvidia-geforce-4-gb-gddr5-128-bits-pax740d54gb_1672753597_m.jpg;Placa de Vídeo GT740 Pcyes NVIDIA Geforce, 4 GB GDDR5, 128 Bits - PAX740D54GB;/produto/405814/placa-de-video-gt740-pcyes-nvidia-geforce-4-gb-gddr5-128-bits-pax740d54gb
Placa de Vídeo RX 7900 XTX Hellhound PowerColor AMD Radeon, 24 GB GDDR6, LED, Ray Tracing - RX7900XTX 24G-L/OC;7379.99;https://images.kabum.com.br/produtos/fotos/420098/placa-de-video-rx-7900-xtx-hellhound-powercolor-amd-radeon-24-gb-gddr6-led-ray-tracing-rx7900xtx-24g-l-oc_1679583236_m.jpg;Placa de Vídeo RX 7900 XTX Hellhound PowerColor AMD Radeon, 24 GB GDDR6, LED, Ray Tracing - RX7900XTX 24G-L/OC;/produto/420098/placa-de-video-rx-7900-xtx-hellhound-powercolor-amd-radeon-24-gb-gddr6-led-ray-tracing-rx7900xtx-24g-l-oc
Vga Pci Exp, 4gb/128bits Gt730, Gt730lp-4gd3-c DDR3.;596.09;https://images.kabum.com.br/produtos/fotos/sync_mirakl/380385/Vga-Pci-Exp-4gb-128bits-Gt730-Gt730lp-4gd3-c-DDR3-_1661194720_m.jpg;Vga Pci Exp, 4gb/128bits Gt730, Gt730lp-4gd3-c DDR3.;/produto/380385/vga-pci-exp-4gb-128bits-gt730-gt730lp-4gd3-c-ddr3-
Placa de Vídeo RTX 3060 Twin Edge Zotac Gaming GeForce, 12GB GDDR6, 15 Gbps, Ray Tracing - ZT-A30600E-10M;3999.99;https://images.kabum.com.br/produtos/fotos/148656/placa-de-video-zotac-gaming-geforce-rtx-3060-twin-edge-15-gbps-12gb-gddr6-ray-tracing-zt-a30600e-10m_1613994258_m.jpg;Placa de Vídeo RTX 3060 Twin Edge Zotac Gaming GeForce, 12GB GDDR6, 15 Gbps, Ray Tracing - ZT-A30600E-10M;/produto/148656/placa-de-video-rtx-3060-twin-edge-zotac-gaming-geforce-12gb-gddr6-15-gbps-ray-tracing-zt-a30600e-10m
Placa de Vídeo Afox NVIDIA GeForce GT220, 1024 MB DDR3, 128 Bits, Low Profile, HDMI, DVI, VGA - AF220-1024D3L2;187.11;https://images.kabum.com.br/produtos/fotos/sync_mirakl/150967/Placa-de-V-deo-Afox-NVIDIA-GeForce-GT220-1024-MB-DDR3-128-Bits-Low-Profile-HDMI-DVI-VGA-AF220-1024D3L2_1679745532_m.jpg;Placa de Vídeo Afox NVIDIA GeForce GT220, 1024 MB DDR3, 128 Bits, Low Profile, HDMI, DVI, VGA - AF220-1024D3L2;/produto/150967/placa-de-video-afox-nvidia-geforce-gt220-1024-mb-ddr3-128-bits-low-profile-hdmi-dvi-vga-af220-1024d3l2
Placa de Vídeo AMD Radeon RX 550, 2GB GDDR5, 128 Bits - AMD 2GBD5-HLEV2;1255.75;https://images.kabum.com.br/produtos/fotos/sync_mirakl/214076/Placa-de-V-deo-AMD-Radeon-RX-550-2GB-GDDR5-128-Bits-AMD-2GBD5-HLEV2_1674570551_m.jpg;Placa de Vídeo AMD Radeon RX 550, 2GB GDDR5, 128 Bits - AMD 2GBD5-HLEV2;/produto/214076/placa-de-video-amd-radeon-rx-550-2gb-gddr5-128-bits-amd-2gbd5-hlev2
Placa de Vídeo RTX 3060 White OC Edition Asus NVIDIA Dual GeForce,  8 GB GDDR6, DLSS, Ray Tracing - DUAL-RTX3060-O8G-WHITE;2883.99;https://images.kabum.com.br/produtos/fotos/398083/placa-de-video-rtx-3060-white-oc-edition-asus-nvidia-dual-geforce-8-gb-gddr6-dlss-ray-tracing-90yv0gb7-m0na00_1671638237_m.jpg;Placa de Vídeo RTX 3060 White OC Edition Asus NVIDIA Dual GeForce,  8 GB GDDR6, DLSS, Ray Tracing - DUAL-RTX3060-O8G-WHITE;/produto/398083/placa-de-video-rtx-3060-white-oc-edition-asus-nvidia-dual-geforce-8-gb-gddr6-dlss-ray-tracing-dual-rtx3060-o8g-white
Placa de Vídeo GT 1030 Gigabyte NVIDIA GeForce D4, 2GB DDR4 - GV-N1030D4-2GL;584.99;https://images.kabum.com.br/produtos/fotos/97089/97089_1528913836_index_m.jpg;Placa de Vídeo GT 1030 Gigabyte NVIDIA GeForce D4, 2GB DDR4 - GV-N1030D4-2GL;/produto/97089/placa-de-video-gt-1030-gigabyte-nvidia-geforce-d4-2gb-ddr4-gv-n1030d4-2gl
Placa de Vídeo RTX 4070 Ti ST Galax NVIDIA GeForce, 12 GB GDDR6X, DLSS 3, Ray Tracing - 47IOM7MD6TTS;6999.99;https://images.kabum.com.br/produtos/fotos/404447/placa-de-video-rtx-4070-ti-st-pci-e-galax-16-gb-gddr6x-256bit-47iom7md6tts_1672845537_m.jpg;Placa de Vídeo RTX 4070 Ti ST Galax NVIDIA GeForce, 12 GB GDDR6X, DLSS 3, Ray Tracing - 47IOM7MD6TTS;/produto/404447/placa-de-video-rtx-4070-ti-st-galax-nvidia-geforce-12-gb-gddr6x-dlss-3-ray-tracing-47iom7md6tts
Placa de Vídeo Zotac NVIDIA GeForce RTX 3070 Twin Edge, 8GB GDDR6, LHR - ZT-A30700E-10PLHR;4249.99;https://images.kabum.com.br/produtos/fotos/sync_mirakl/217279/Placa-de-V-deo-Zotac-NVIDIA-GeForce-RTX-3070-Twin-Edge-8GB-GDDR6-LHR-ZT-A30700E-10PLHR_1684948744_m.jpg;Placa de Vídeo Zotac NVIDIA GeForce RTX 3070 Twin Edge, 8GB GDDR6, LHR - ZT-A30700E-10PLHR;/produto/217279/placa-de-video-zotac-nvidia-geforce-rtx-3070-twin-edge-8gb-gddr6-lhr-zt-a30700e-10plhr
Placa de Vídeo Radeon R7 240 PCYES AMD Gaming Edition, 4GB GDDR5, 128 Bits Single Fan - PVR2404GBR5128;479.99;https://images.kabum.com.br/produtos/fotos/453550/placa-de-video-radeon-r7-240-pcyes-amd-gaming-edition-4gb-gddr5-128-bits-single-fan-pvr2404gbr5128_1683200929_m.jpg;Placa de Vídeo Radeon R7 240 PCYES AMD Gaming Edition, 4GB GDDR5, 128 Bits Single Fan - PVR2404GBR5128;/produto/453550/placa-de-video-radeon-r7-240-pcyes-amd-gaming-edition-4gb-gddr5-128-bits-single-fan-pvr2404gbr5128
Placa de Vídeo RTX 3060 3X 12G OC MSI NVIDIA GeForce Ventus, 12GB GDDR6, DLSS, Ray Tracing - 3060 VENTUS 3X 12G OC;2732.99;https://images.kabum.com.br/produtos/fotos/275252/placa-de-video-msi-nvidia-geforce-rtx-3060-ventus-3x-12g-oc-dlss-ray-tracing-3060-ventus-3x-12g-oc_1637875255_m.jpg;Placa de Vídeo RTX 3060 3X 12G OC MSI NVIDIA GeForce Ventus, 12GB GDDR6, DLSS, Ray Tracing - 3060 VENTUS 3X 12G OC;/produto/275252/placa-de-video-rtx-3060-3x-12g-oc-msi-nvidia-geforce-ventus-12gb-gddr6-dlss-ray-tracing-3060-ventus-3x-12g-oc
Placa de Vídeo Afox AMD Radeon RX 550, 4GB GDDR5, 128 Bits - AFRX550-4096D5H4-V5;929.9;https://images.kabum.com.br/produtos/fotos/sync_mirakl/191118/Placa-de-V-deo-Afox-AMD-Radeon-RX-550-4GB-GDDR5-128-Bits-AFRX550-4096D5H4-V5_1683547159_m.jpg;Placa de Vídeo Afox AMD Radeon RX 550, 4GB GDDR5, 128 Bits - AFRX550-4096D5H4-V5;/produto/191118/placa-de-video-afox-amd-radeon-rx-550-4gb-gddr5-128-bits-afrx550-4096d5h4-v5
Cabo Extensor Thermaltake TT Gaming Riser, 20cm, Cable PCI-E 3.0, Preto - AC053CN1OTNC1;195.52;https://images.kabum.com.br/produtos/fotos/sync_mirakl/195122/Cabo-Extensor-Thermaltake-TT-Gaming-Riser-20cm-Cable-PCI-E-3-0-Preto-AC053CN1OTNC1_1670994557_m.jpg;Cabo Extensor Thermaltake TT Gaming Riser, 20cm, Cable PCI-E 3.0, Preto - AC053CN1OTNC1;/produto/195122/cabo-extensor-thermaltake-tt-gaming-riser-20cm-cable-pci-e-3-0-preto-ac053cn1otnc1
